房间数,租赁,区域,房名,链接,面积,楼层,朝向,车位,洗衣机,空调,电视,冰箱,热水器,床,暖气,宽带,天然气,租金 (元/月),经度(E),纬度(W),平均租金,最近地铁站,最近公交站,500m内医院数量,500m内教育设施数量,500m内购物中心数
2,1,1,东方社区102街坊,https://xa.lianjia.com/zufang/XA1644561955731537920.html,60,2,5,0,0,1,1,1,1,1,1,1,1,1300,109.015761,34.255893,21.67,201['公园南路'],99['咸宁路公园南路口'],8,11,0
1,1,7,富力城南区,https://xa.lianjia.com/zufang/XA1644564037398167552.html,20,0,3,0,0,1,1,1,1,1,1,1,1,400,108.983821,34.172035,20,500['飞天路'],300['神舟四路航拓路口'],1,3,0
3,1,7,万科城如园,https://xa.lianjia.com/zufang/XA1644564170932224000.html,134,2,0,0,0,1,1,1,1,1,1,1,1,3300,108.893038,34.151295,24.63,nan,509['学府大街文苑中路口'],1,3,0
3,1,7,紫禁TIME,https://xa.lianjia.com/zufang/XA1644565737198583808.html,137,2,5,0,0,1,0,1,1,1,0,0,1,3600,108.982741,34.169043,26.28,200['飞天路'],200['神舟四路飞天路口'],0,1,0
2,1,7,长建小区,https://xa.lianjia.com/zufang/XA1644566775720837120.html,100,1,0,0,0,1,1,1,1,0,1,1,1,2000,108.949986,34.171117,20,505['凤栖原'],367['韦曲北站'],1,3,0
3,1,9,水半湾,https://xa.lianjia.com/zufang/XA1644568336547184640.html,99.27,1,0,2,0,1,1,1,1,1,1,1,1,800,109.033556,34.44992,8.06,1200['泾渭'],"500['泾渭九路', '陈家滩村']",0,0,0
2,1,6,世园大公馆,https://xa.lianjia.com/zufang/XA1644571383625154560.html,89,2,5,0,0,1,1,1,1,1,1,1,1,2200,109.07588,34.333314,24.72,1600['香湖湾'],"200['读书村北', '读书村北', '读书村北']",0,0,0
2,1,1,恒基碧翠锦华,https://xa.lianjia.com/zufang/XA1644571751339786240.html,92,2,4,0,0,1,1,1,1,1,1,1,1,3200,109.004894,34.285566,34.78,330['胡家庙'],269['新兴骏景园'],3,6,3
3,1,7,府东小区,https://xa.lianjia.com/zufang/XA1644572299594039296.html,140,2,0,0,0,1,1,1,1,1,1,1,1,2300,108.919309,34.165754,16.43,864['邮电学院'],234['府东一路智慧城'],1,2,2
3,1,9,长庆龙凤园,https://xa.lianjia.com/zufang/XA1644572724011466752.html,93,1,0,0,0,1,0,1,0,0,0,0,1,1400,109.000524,34.454922,15.05,4000['泾渭'],400['龙凤园西门'],0,0,0
3,1,9,车城温泉花园,https://xa.lianjia.com/zufang/XA1644574214440615936.html,124,2,0,0,0,1,1,1,1,1,1,1,1,1800,109.004334,34.47033,14.52,3700['绳刘村'],400['车城花园北门'],1,2,0
3,1,6,高科绿水东城一期,https://xa.lianjia.com/zufang/XA1644576136404926464.html,143,3,0,0,0,0,0,0,0,0,0,0,0,2500,109.077484,34.301248,17.48,"1800['纺织城', '纺织城', '纺织城']","300['纺渭路灞瑞一路口', '柳鸣路灞瑞一路口']",0,3,0
2,1,2,乐居场小区A3区,https://xa.lianjia.com/zufang/XA1644576279678156800.html,75,3,5,0,0,0,0,1,1,0,0,0,1,2000,108.983266,34.253195,26.67,"700['太乙路', '太乙路']","400['兴庆西路建东街口', '兴庆西路建东街口']",3,9,1
3,1,9,滨江翡翠城,https://xa.lianjia.com/zufang/XA1644576444946317312.html,110,1,5,0,0,1,1,1,1,1,1,1,1,800,109.004301,34.451669,7.27,3700['泾渭'],200['龙凤园东门'],4,1,0
1,1,7,富力城南区,https://xa.lianjia.com/zufang/XA1644579614250500096.html,20,0,3,0,0,1,1,1,1,1,1,1,1,400,108.983821,34.172035,20,500['飞天路'],300['神舟四路航拓路口'],1,3,0
1,1,6,东城新市,https://xa.lianjia.com/zufang/XA1644580168238366720.html,45,3,3,0,0,1,1,1,1,1,1,1,1,1100,109.078203,34.290109,24.44,"600['纺织城', '纺织城', '纺织城']",300['南程村'],0,2,4
3,1,7,曲江观山悦,https://xa.lianjia.com/zufang/XA1644583328730316800.html,127,3,5,0,0,1,1,1,1,1,1,1,1,3400,108.972501,34.180509,26.77,900['航天大道'],"200['北里王东村', '北里王东村']",0,0,0
2,1,6,浐灞半岛A6区,https://xa.lianjia.com/zufang/XA1644583689222356992.html,88,1,0,2,0,1,1,1,1,1,1,1,1,1800,109.075705,34.305508,20.45,"2300['纺织城', '纺织城', '纺织城']",500['三十四中'],0,2,0
5,1,13,永威高新紫园,https://xa.lianjia.com/zufang/XA1644583902024564736.html,230,1,5,0,0,1,1,1,1,1,1,1,1,5600,108.742022,34.053336,24.35,nan,585['大良村'],0,0,1
2,1,6,四棉和谐小区,https://xa.lianjia.com/zufang/XA1644595864267653120.html,99.42,3,0,0,0,0,0,0,0,0,0,0,1,2200,109.067377,34.268312,22.13,600['纺六路'],300['纺西街纺四路口'],1,6,1
2,1,7,長安佳園,https://xa.lianjia.com/zufang/XA1644605360855580672.html,85,1,5,0,0,1,0,1,1,1,0,1,1,2000,108.91358,34.16329,23.53,288['邮电学院'],141['长安区政府'],0,5,0
2,1,3,民航社区,https://xa.lianjia.com/zufang/XA1644608437931212800.html,65,3,5,0,0,1,0,1,1,1,0,0,0,1400,108.913701,34.259418,21.54,324['大唐西市'],318['西稍门(空港商务酒店)'],3,5,0
3,1,3,群贤道九號,https://xa.lianjia.com/zufang/XA1644616869975425024.html,130.28,3,0,0,0,1,1,1,1,1,1,1,1,4700,108.900371,34.249609,36.08,644['丰庆公园'],252['西桃园'],4,8,0
3,1,3,省直机关丰园小区,https://xa.lianjia.com/zufang/XA1644621987802251264.html,99,1,1,0,0,1,0,1,1,0,0,0,1,2500,108.906661,34.257334,25.25,599['丰庆公园'],89['桃园路锦园小区'],4,1,0
3,1,3,旭景新港,https://xa.lianjia.com/zufang/XA1644625880594513920.html,100.85,2,1,0,0,1,1,1,1,1,1,1,1,2300,108.877041,34.26678,22.81,953['汉城南路'],177['汉城南路汉城西路口'],5,13,1
1,1,3,中南青樾,https://xa.lianjia.com/zufang/XA1644627670333390848.html,64,3,2,0,0,1,1,1,1,1,1,1,1,2400,108.900908,34.29241,37.5,502['丰禾路'],208['西二环大兴路口'],0,3,1
2,1,3,公园天下,https://xa.lianjia.com/zufang/XA1644629799181746176.html,71.73,3,2,0,0,0,0,0,0,0,0,0,1,2900,108.909539,34.255132,40.43,435['丰庆公园'],291['桃园路锦园小区'],4,0,0
2,1,7,智慧公馆,https://xa.lianjia.com/zufang/XA1644630779839381504.html,97.6,1,5,0,0,1,1,1,1,1,1,0,1,2100,108.939409,34.161634,21.52,395['长安广场'],229['太阳新城'],2,12,2
1,1,1,世纪广场小区,https://xa.lianjia.com/zufang/XA1644632104950038528.html,53,2,3,0,0,0,0,0,0,0,0,0,1,1900,108.999448,34.274978,35.85,205['通化门'],64['圣荣广场'],12,8,1
3,1,3,西桃园小区,https://xa.lianjia.com/zufang/XA1644638559556075520.html,127,3,5,0,0,1,0,1,1,1,0,0,1,2200,108.903174,34.252115,17.32,332['丰庆公园'],127['西桃园'],4,7,0
2,1,6,水岸东方1期,https://xa.lianjia.com/zufang/XA1644639754597171200.html,84.07,2,6,0,0,1,1,1,1,1,1,1,1,1900,109.051805,34.272314,22.6,"900['浐河', '浐河']","200['半坡立交南', '半坡立交南', '水岸东方二期']",1,2,0
4,1,9,滨江翡翠城,https://xa.lianjia.com/zufang/XA1644640010034479104.html,128,3,0,0,0,1,1,1,1,1,1,1,1,1300,109.004301,34.451669,10.16,3700['泾渭'],200['龙凤园东门'],4,1,0
2,1,2,北沙庄园,https://xa.lianjia.com/zufang/XA1644644647223427072.html,92,3,5,0,0,1,1,1,1,1,1,1,1,2400,109.00201,34.25061,26.09,200['延兴门'],200['信号厂'],1,5,2
3,1,3,民航社区,https://xa.lianjia.com/zufang/XA1644645218969976832.html,108.28,3,0,0,0,0,0,1,0,0,0,0,1,2300,108.913701,34.259418,21.24,324['大唐西市'],318['西稍门(空港商务酒店)'],3,5,0
3,1,7,龙湖花千树,https://xa.lianjia.com/zufang/XA1644647230574952448.html,97,1,5,0,0,1,1,1,1,1,1,1,1,3000,108.988217,34.155945,30.93,"900['神舟大道', '东长安街', '东长安街']","200['神舟五路启航路口', '神舟大道航创路口']",0,0,0
2,1,6,揽盛金广厦,https://xa.lianjia.com/zufang/XA1644647914124869632.html,96,3,0,0,0,1,0,1,1,1,0,0,1,2400,109.081305,34.303026,25,"2000['纺织城', '纺织城']","100['申家村', '申家村']",0,3,1
1,1,1,华东万和城,https://xa.lianjia.com/zufang/XA1644648782144471040.html,50,2,3,0,0,1,1,1,1,1,1,1,1,2200,109.001161,34.284704,44,151['胡家庙'],145['胡家庙'],2,7,4
1,1,7,万科城润园,https://xa.lianjia.com/zufang/XA1644650191283814400.html,25,0,1,0,0,1,1,1,1,1,1,1,1,400,108.893038,34.151295,16,nan,509['学府大街文苑中路口'],1,3,0
2,1,2,兰蒂斯城2期,https://xa.lianjia.com/zufang/XA1644651870104322048.html,98,1,3,0,0,1,1,1,1,1,1,1,1,2800,109.000678,34.250559,28.57,300['延兴门'],300['信号厂'],4,5,2
2,1,9,车城温泉花园,https://xa.lianjia.com/zufang/XA1644659556124459008.html,77.6,1,0,0,0,0,0,1,0,0,0,0,1,1500,109.004334,34.47033,19.33,3700['绳刘村'],400['车城花园北门'],1,2,0
0,1,2,中贸广场,https://xa.lianjia.com/zufang/XA1644660786477400064.html,70,2,3,0,0,1,1,1,1,0,1,1,1,3000,108.952082,34.248943,42.86,166['南稍门'],157['南稍门'],7,16,3
1,1,1,华东万和城,https://xa.lianjia.com/zufang/XA1644661651212861440.html,50,2,1,0,0,1,1,1,1,1,1,1,1,2200,109.001161,34.284704,44,151['胡家庙'],145['胡家庙'],2,7,4
2,1,2,东泰城市之光北区,https://xa.lianjia.com/zufang/XA1644662068147650560.html,88.76,3,4,0,0,1,1,1,1,1,1,1,1,3500,108.934809,34.250256,39.43,552['省人民医院·黄雁村'],385['张家村'],8,18,1
1,1,6,龙湖香醍璟宸,https://xa.lianjia.com/zufang/XA1644663200785891328.html,20,0,9,0,0,1,1,1,1,1,1,1,1,350,109.045781,34.263966,17.5,800['田家湾'],200['韩森东路浐河西路口'],1,4,1
3,1,6,颐馨湿地壹號,https://xa.lianjia.com/zufang/XA1644663772930899968.html,135,3,0,0,0,1,1,1,1,1,1,1,1,2400,109.024954,34.415172,17.78,1200['杏渭路'],"800['西堡子北', '西堡子南']",0,0,0
1,1,1,华东万和城,https://xa.lianjia.com/zufang/XA1644664050530910208.html,50,3,3,0,0,1,1,1,1,1,1,1,1,2200,109.001161,34.284704,44,151['胡家庙'],145['胡家庙'],2,7,4
2,1,7,万科棉花公寓,https://xa.lianjia.com/zufang/XA1644666001792434176.html,93,2,5,0,0,1,1,1,1,1,1,1,1,3600,108.899493,34.168566,38.71,nan,81['茅坡路樱花一路口'],4,8,1
4,1,7,杜永村二区,https://xa.lianjia.com/zufang/XA1644670011916156928.html,145,3,0,0,0,1,1,1,1,1,1,1,1,2100,108.925954,34.137016,14.48,nan,433['城南大道神禾四路口'],0,2,0
1,1,2,西北工业大学青年教师公寓,https://xa.lianjia.com/zufang/XA1644673042619564032.html,45,2,5,0,0,1,0,1,1,1,0,0,0,2600,108.924151,34.252861,57.78,841['边家村'],455['丰庆路东口'],5,9,0
2,1,7,沣科花园C区,https://xa.lianjia.com/zufang/XA1644677078798303232.html,65,1,5,0,0,1,1,1,1,1,1,1,1,1500,108.785944,34.280407,23.08,949['西安国际足球中心'],48['科源路沣东四路口'],0,2,0
3,1,9,新城悦隽公园里,https://xa.lianjia.com/zufang/XA1644678615276716032.html,99.8,2,4,0,0,1,1,1,1,1,1,1,1,1700,109.038231,34.513021,17.03,700['泾环北路'],400['北城新天地'],0,0,0
5,1,2,大车家巷50号院,https://xa.lianjia.com/zufang/XA1644684865217495040.html,154.6,2,0,0,0,1,1,1,1,1,1,1,1,4800,108.948373,34.259515,31.05,712['永宁门'],282['朱雀门'],16,10,2
1,1,8,绿地国宝21城,https://xa.lianjia.com/zufang/XA1644685080611782656.html,42.26,3,5,0,0,1,1,1,1,1,1,1,1,1400,109.049893,34.236799,33.13,"1300['月登阁', '月登阁', '雁鸣湖', '雁鸣湖']",300['花间路北段'],1,2,0
2,1,3,公园天下,https://xa.lianjia.com/zufang/XA1644692972471582720.html,120,1,0,0,0,0,0,1,0,0,0,0,1,5200,108.909539,34.255132,43.33,435['丰庆公园'],291['桃园路锦园小区'],4,0,0
3,1,6,普华浅水湾,https://xa.lianjia.com/zufang/XA1644695476336852992.html,113,1,5,0,0,1,1,1,1,1,1,1,1,2500,109.085658,34.304026,22.12,nan,166['柳烟路普华浅水湾'],0,3,1
3,1,7,聚福苑,https://xa.lianjia.com/zufang/XA1644703083923505152.html,147,1,0,0,0,1,1,1,1,0,1,0,0,2750,108.959316,34.162421,18.71,"800['航天城', '航天城']",500['东长安街西段'],0,1,0
3,1,6,紫薇花园洲,https://xa.lianjia.com/zufang/XA1644708712612364288.html,124,2,0,0,0,1,1,1,1,1,1,1,1,1600,109.056515,34.347982,12.9,500['务庄'],"300['世博东路锦堤二路口', '世博东路锦堤一路口', '世博东路锦堤一路口', '世博东路锦堤一路口', '文渊路锦堤一路口', '世博东路锦堤二路口']",0,1,0
1,1,6,龙湖香醍国际社区,https://xa.lianjia.com/zufang/XA1644708771785605120.html,39,2,5,0,0,0,0,1,0,0,0,0,1,1600,109.045619,34.271642,41.03,"1100['长乐坡', '长乐坡', '浐河', '浐河']","300['沁水路长荣路口', '沁水路长荣路口', '浐河西路长荣路口', '浐河西路长荣路口', '浐河西路高楼路口', '浐河西路高楼路口']",1,1,1
2,1,3,恒天国际城,https://xa.lianjia.com/zufang/XA1644709797334876160.html,65,3,4,0,0,1,0,1,0,0,0,1,1,2800,108.924853,34.274269,43.08,254['玉祥门'],160['潘家村'],2,7,0
2,1,6,向民社区,https://xa.lianjia.com/zufang/XA1644868575120326656.html,70,2,5,2,0,1,1,1,1,1,1,1,1,1100,109.076685,34.273463,15.71,800['纺二路'],"200['枣园刘村', '纺东街纺科路口', '纺东街纺科路口']",6,9,0
2,1,7,云玺华府,https://xa.lianjia.com/zufang/XA1644873009191714816.html,83.69,2,4,0,0,1,0,0,0,0,0,0,1,2400,108.963207,34.180163,28.68,1200['凤栖原'],200['航天大道航天西路口'],0,14,0
3,1,9,颐和盛世,https://xa.lianjia.com/zufang/XA1644899632993533952.html,103.78,2,0,0,0,0,0,1,0,1,0,1,1,1500,108.978698,34.446581,14.45,4200['未央湖'],100['颐和盛世小区'],0,0,0
2,1,7,温国堡社区,https://xa.lianjia.com/zufang/XA1644900110292746240.html,70,1,5,0,0,0,0,0,0,0,0,0,0,2000,108.905499,34.153418,28.57,nan,240['书香路学府大道口'],0,0,0
1,1,7,富华博派时代,https://xa.lianjia.com/zufang/XA1644901504970129408.html,43,1,7,0,0,1,1,1,1,1,1,1,1,1700,108.971751,34.158891,39.53,300['神舟二路'],200['东长安街雁塔南路口'],0,1,0
3,1,7,天浩上元郡,https://xa.lianjia.com/zufang/XA1644902386482806784.html,130,1,0,0,0,1,1,1,1,1,1,1,1,2400,108.964116,34.165326,18.46,800['神舟二路'],"400['神舟二路飞天路口', '航天中路神舟二路口', '067基地']",0,1,0
1,1,7,富力城北区,https://xa.lianjia.com/zufang/XA1644904045388759040.html,20,1,5,2,0,1,1,1,1,1,1,1,1,450,108.983762,34.176362,22.5,300['航天大道'],"400['航天大道神舟五路口', '神舟四路航开路口', '神舟五路航开路口', '航天大道神舟五路口']",1,3,0
2,1,1,开元高科新村,https://xa.lianjia.com/zufang/XA1644905986848194560.html,69,3,8,0,0,0,0,1,1,1,0,0,1,1450,109.01787,34.252783,21.01,583['公园南路'],206['公交三公司家属院自行车租赁点(新科路)'],8,8,2
2,1,3,宏城國際公寓,https://xa.lianjia.com/zufang/XA1644908837947310080.html,99,3,6,0,0,0,1,1,1,0,1,0,1,3000,108.952094,34.271948,30.3,477['钟楼'],264['西华门'],8,17,2
3,1,9,恒大雅苑,https://xa.lianjia.com/zufang/XA1644914362739064832.html,128,3,0,0,0,1,1,1,1,1,1,1,1,1200,109.035348,34.512044,9.38,900['泾环北路'],400['北城新天地'],0,0,0
3,1,7,凤鸣,https://xa.lianjia.com/zufang/XA1644919927485759488.html,118,2,0,0,0,1,0,1,1,1,0,0,1,2900,108.91358,34.16329,24.58,288['邮电学院'],141['长安区政府'],0,5,0
2,1,7,富力城南区,https://xa.lianjia.com/zufang/XA1644922158331199488.html,89,2,5,0,0,0,0,1,0,1,0,1,1,2800,108.983821,34.172035,31.46,500['飞天路'],300['神舟四路航拓路口'],1,3,0
3,1,9,泾渭苑二区,https://xa.lianjia.com/zufang/XA1644923950444052480.html,96.28,3,0,0,0,0,0,0,0,0,0,0,1,1300,109.022001,34.468266,13.5,2200['绳刘村'],200['泾渭苑二区'],3,2,1
2,1,6,御锦城繁花里,https://xa.lianjia.com/zufang/XA1644924464263069696.html,82.29,3,5,0,0,0,0,0,0,0,0,0,1,2300,109.0487,34.285023,27.95,"600['浐河', '浐河']",200['御城路西口'],0,1,1
2,1,7,氮肥厂小区,https://xa.lianjia.com/zufang/XA1644926625046855680.html,70,2,0,0,0,1,0,1,0,0,0,0,0,1650,108.942056,34.167691,23.57,825['长安广场'],117['长兴北路韦曲北街口'],1,5,3
2,1,7,杜永村二区,https://xa.lianjia.com/zufang/XA1644928335781822464.html,72,2,4,0,0,1,0,1,1,1,0,0,1,1650,108.925954,34.137016,22.92,nan,433['城南大道神禾四路口'],0,2,0
2,1,7,紫薇田园都市G区,https://xa.lianjia.com/zufang/XA1644928755828785152.html,102,3,0,0,0,1,1,1,1,1,1,1,1,2500,108.881275,34.178387,24.51,nan,122['西部大道怡园路口'],0,2,0
3,1,7,陕建翠园锦绣,https://xa.lianjia.com/zufang/XA1644931396336091136.html,138,2,0,0,0,1,1,1,1,1,1,1,1,2500,108.91358,34.16329,18.12,288['邮电学院'],141['长安区政府'],0,5,0
3,1,7,富力城北区,https://xa.lianjia.com/zufang/XA1644932042405707776.html,122,3,0,0,0,1,0,1,1,1,0,0,1,3000,108.983762,34.176362,24.59,300['航天大道'],"400['航天大道神舟五路口', '神舟四路航开路口', '神舟五路航开路口', '航天大道神舟五路口']",1,3,0
2,1,3,大明宫寓,https://xa.lianjia.com/zufang/XA1644934800286416896.html,110,2,7,0,0,1,1,1,1,1,1,1,1,2300,108.954273,34.295448,20.91,400['龙首原'],"400['北稍门', '龙首村', '龙首村', '北稍门']",2,3,2
3,1,6,纺星二区,https://xa.lianjia.com/zufang/XA1644939649115750400.html,82,3,0,0,0,1,0,1,1,1,0,0,1,1600,109.075321,34.280146,19.51,600['纺织城'],100['纺新街'],6,6,0
2,1,2,中国通信建设第二工程局中院住,https://xa.lianjia.com/zufang/XA1644948192854278144.html,96,3,4,0,0,1,1,1,1,1,1,1,1,2800,108.939967,34.252963,29.17,636['省人民医院·黄雁村'],34['邮电北巷'],5,25,1
2,1,5,新科花园,https://xa.lianjia.com/zufang/XA1644954667613945856.html,73.13,2,0,0,0,1,1,1,1,1,1,1,1,2500,108.915924,34.233001,34.19,627['科技路'],146['白沙路'],5,16,1
2,1,9,水榭名都,https://xa.lianjia.com/zufang/XA1644955549587996672.html,45,2,5,0,0,1,1,1,1,1,1,1,1,1000,109.013427,34.463355,22.22,3000['泾渭'],"300['泾河桥北', '泾河桥北', '韩村(阳光馨园)']",0,0,0
2,1,7,万景荔知湾,https://xa.lianjia.com/zufang/XA1644956516165353472.html,87,3,5,0,0,0,0,0,0,0,0,0,0,2800,108.911055,34.151761,32.18,nan,251['温国堡'],0,0,0
2,1,2,长安大街3号,https://xa.lianjia.com/zufang/XA1644969472026476544.html,110,3,4,0,0,1,1,1,1,1,1,0,1,3900,108.95558,34.238625,35.45,300['体育场'],"300['省体育场', '南二环长安立交东']",3,5,0
2,1,9,爱尚泾渭,https://xa.lianjia.com/zufang/XA1644971401473425408.html,45,1,0,0,0,1,0,1,1,0,0,0,1,900,109.105368,34.539793,20,nan,22['怡阳小区'],0,1,1
1,1,7,五零四所家属院,https://xa.lianjia.com/zufang/XA1644979638885154816.html,50,2,5,0,0,0,0,1,1,1,0,0,1,1200,108.919025,34.170324,24,nan,8['韦曲北街府东一路口'],1,1,1
3,1,7,紫薇睿纳时代,https://xa.lianjia.com/zufang/XA1644981484110479360.html,96.54,3,5,2,0,0,0,1,0,0,0,0,1,3000,108.895028,34.163929,31.08,935['樱花广场'],384['西长安街居安路口'],2,4,1
3,1,1,中交长盈华府,https://xa.lianjia.com/zufang/XA1644983613567008768.html,113,2,0,0,0,0,0,0,0,0,0,1,1,3500,108.99218,34.285556,30.97,942['胡家庙'],237['长缨路康复路口'],0,0,2
1,1,5,万科高新华府,https://xa.lianjia.com/zufang/XA1644986527073173504.html,20,0,1,0,0,1,1,1,1,1,1,1,1,400,108.89537,34.186112,20,nan,186['沈家桥三路西沣三路口'],0,8,0
2,1,5,城市风景夏日景色一期,https://xa.lianjia.com/zufang/XA1644989870382252032.html,99,1,5,0,0,1,1,1,1,1,1,1,1,3000,108.880297,34.230231,30.3,nan,217['丁家桥'],0,3,1
1,1,7,悦美国际,https://xa.lianjia.com/zufang/XA1644990610450415616.html,25,0,5,0,0,1,1,1,1,1,1,1,1,500,108.907731,34.173849,20,nan,275['杜城公交调度站'],0,3,1
2,1,5,一品?美道,https://xa.lianjia.com/zufang/XA1644992682558226432.html,55.83,2,8,0,0,0,0,0,0,0,0,1,1,2700,108.908094,34.234677,48.36,368['科技路'],114['高新一中'],4,14,3
1,1,9,泾渭明珠小区,https://xa.lianjia.com/zufang/XA1644996789079638016.html,24.9,1,4,2,0,0,0,1,0,0,0,0,1,900,108.991431,34.45164,36.14,4400['未央湖'],"300['马家湾十字(泾渭街办)', '马家湾十字']",1,5,0
3,1,7,富力城北区,https://xa.lianjia.com/zufang/XA1644996818255216640.html,133,1,0,0,0,0,1,1,0,0,0,0,1,3500,108.983762,34.176362,26.32,300['航天大道'],"400['航天大道神舟五路口', '神舟四路航开路口', '神舟五路航开路口', '航天大道神舟五路口']",1,3,0
2,1,1,电建社区(长乐西路),https://xa.lianjia.com/zufang/XA1644997423954657280.html,68,1,5,2,0,0,1,0,0,0,0,0,1,2500,108.990388,34.275512,36.76,52['康复路'],36['康复路'],29,13,3
2,1,5,五建雅苑,https://xa.lianjia.com/zufang/XA1644998222579499008.html,80,2,0,0,0,1,0,0,0,0,0,0,0,2200,109.016374,34.247506,27.5,599['等驾坡'],137['新城科技园'],0,6,4
2,1,7,紫薇田园都市H区,https://xa.lianjia.com/zufang/XA1645001350385238016.html,102,1,5,0,0,1,1,1,1,1,1,1,1,2800,108.877732,34.178463,27.45,nan,174['西部大道博士路口'],0,0,1
3,1,5,阳光城丽兹公馆,https://xa.lianjia.com/zufang/XA1645004511879626752.html,143,2,0,0,0,1,1,1,1,1,1,0,1,3600,109.028979,34.217416,25.17,400['新植物园'],"300['公园南路黄渠头三路口', '公园南路黄渠头三路口']",0,1,0
2,1,9,水榭名都,https://xa.lianjia.com/zufang/XA1645005519091400704.html,46.56,2,0,0,0,0,0,1,1,0,0,0,1,1050,109.013427,34.463355,22.55,3000['泾渭'],"300['泾河桥北', '泾河桥北', '韩村(阳光馨园)']",0,0,0
2,1,5,御笔华府,https://xa.lianjia.com/zufang/XA1645006218156048384.html,85,1,5,0,0,0,0,0,0,0,0,0,1,2600,108.931818,34.226566,30.59,756['吉祥村'],249['丁白路永松路口'],2,7,0
3,1,6,高科麓湾国际社区,https://xa.lianjia.com/zufang/XA1645010813481648128.html,84,2,5,0,0,1,1,1,1,1,1,1,1,2500,109.058393,34.234189,29.76,"800['雁鸣湖', '雁鸣湖']",200['东三环十里锦绣'],0,4,0
3,1,2,兰蒂斯城3期,https://xa.lianjia.com/zufang/XA1645011111600193536.html,133,3,4,0,0,0,0,0,0,0,0,0,1,5000,108.998026,34.252037,37.59,600['延兴门'],400['沙坡村'],4,18,0
2,1,7,山水香堤溪墅,https://xa.lianjia.com/zufang/XA1645013545005350912.html,76.76,2,5,0,0,1,1,1,1,1,1,1,1,1500,108.978826,34.155939,19.54,"600['东长安街', '东长安街']","200['神舟四路启航路口', '神舟四路航创路口']",0,0,0
2,1,5,逸翠园二期i都会,https://xa.lianjia.com/zufang/XA1645014789707005952.html,65,2,3,0,0,1,1,1,1,1,1,1,1,3500,108.8907,34.189701,53.85,nan,79['唐延路傅村东路口'],0,11,0
2,1,2,景寓学府西区,https://xa.lianjia.com/zufang/XA1645018558373036032.html,85,2,4,0,0,1,1,1,1,1,1,1,1,2700,108.946974,34.263047,31.76,319['广济街'],158['五味什字'],16,12,3
2,1,5,吉祥小区(雁塔),https://xa.lianjia.com/zufang/XA1645019807281577984.html,68.85,3,0,0,0,1,1,1,1,1,1,1,1,2300,108.934364,34.226356,33.41,548['吉祥村'],107['四季东巷'],6,28,2
3,1,5,中海曲江大城君尚府,https://xa.lianjia.com/zufang/XA1645025977522192384.html,114,3,0,0,0,1,0,1,1,1,0,0,1,3000,109.013332,34.185843,26.32,2400['芙蓉东路'],500['杜陵西路西段'],2,1,0
2,1,7,山水香堤溪墅,https://xa.lianjia.com/zufang/XA1645030837604843520.html,76,2,4,0,0,1,0,1,1,1,0,0,1,2800,108.978826,34.155939,36.84,"600['东长安街', '东长安街']","200['神舟四路启航路口', '神舟四路航创路口']",0,0,0
2,1,1,吊桥小区,https://xa.lianjia.com/zufang/XA1645032407729963008.html,50,3,9,0,0,1,1,1,1,1,1,1,1,1200,108.958163,34.283609,24,597['安远门'],207['西闸口南口'],4,16,0
2,1,6,灞业大境,https://xa.lianjia.com/zufang/XA1645038218476781568.html,87,3,5,2,0,1,1,1,1,1,1,1,1,2200,109.038936,34.271279,25.29,"800['长乐坡', '长乐坡']",100['产业路长荣路口'],0,3,0
3,1,6,绿地璀璨天城,https://xa.lianjia.com/zufang/XA1645038279961083904.html,122,2,0,0,0,1,1,1,1,1,1,1,1,1000,109.05797,34.400362,8.2,700['保税区'],400['深渡村'],0,0,0
3,1,2,学府首座,https://xa.lianjia.com/zufang/XA1645043040663896064.html,137,2,0,0,0,1,1,1,1,1,1,1,1,5000,108.996695,34.249715,36.5,"600['雁翔路北口', '雁翔路北口']",300['沙坡村'],8,19,0
2,1,6,御锦城原香,https://xa.lianjia.com/zufang/XA1645043490712715264.html,90,2,4,2,0,1,1,1,1,0,1,0,1,2000,109.048289,34.292742,22.22,"1500['浐河', '浐河']",300['御浦路御锦四路口'],0,3,0
2,1,6,合能铂悦府,https://xa.lianjia.com/zufang/XA1645048497889607680.html,117,2,0,0,0,1,1,1,1,1,1,1,1,2300,109.065859,34.270994,19.66,700['纺二路'],100['纺西街纺四路口'],1,7,0
1,1,5,紫薇曲江意境,https://xa.lianjia.com/zufang/XA1645048570711113728.html,51,1,5,0,0,0,1,0,0,1,0,0,1,2200,109.005277,34.209192,43.14,400['芙蓉东路'],"200['芙蓉东路寒窑路口', '芙蓉东路寒窑路口']",1,0,1
2,1,1,三安家属院,https://xa.lianjia.com/zufang/XA1645053546770464768.html,65,3,5,0,0,1,1,1,1,1,1,1,1,1400,109.01036,34.257285,21.54,332['公园南路'],108['咸宁路火炬路口'],3,17,0
1,1,5,南飞鸿康缔大厦,https://xa.lianjia.com/zufang/XA1645055512867241984.html,53.14,3,7,0,0,1,1,1,1,1,1,1,1,2400,108.95144,34.220635,45.16,260['纬一街'],277['八里村'],4,15,0
2,1,5,西安大都荟,https://xa.lianjia.com/zufang/XA1645056600290885632.html,65,1,1,0,0,0,0,0,0,0,0,0,1,2700,108.900502,34.24334,41.54,388['延平门'],273['科技路高新四路口'],0,13,3
